customer_id,churn
CUST_2553,0
CUST_2554,1
CUST_2555,1
CUST_2556,1
CUST_2557,0
CUST_2558,0
CUST_2559,1
CUST_2560,1
CUST_2561,0
CUST_2562,0
CUST_2563,1
CUST_2564,1
CUST_2565,0
CUST_2566,0
CUST_2567,0
CUST_2568,0
CUST_2569,0
CUST_2570,1
CUST_2571,1
CUST_2572,0
CUST_2573,1
CUST_2574,1
CUST_2575,1
CUST_2576,0
CUST_2577,1
CUST_2578,0
CUST_2579,0
CUST_2580,0
CUST_2581,0
CUST_2582,0
CUST_2583,0
CUST_2584,0
CUST_2585,0
CUST_2586,1
CUST_2587,1
CUST_2588,1
CUST_2589,1
CUST_2590,0
CUST_2591,0
CUST_2592,1
CUST_2593,1
CUST_2594,1
CUST_2595,0
CUST_2596,1
CUST_2597,0
CUST_2598,1
CUST_2599,0
CUST_2600,1
CUST_2601,1
CUST_2602,0
CUST_2603,1
CUST_2604,0
CUST_2605,0
CUST_2606,0
CUST_2607,1
CUST_2608,1
CUST_2609,1
CUST_2610,0
CUST_2611,0
CUST_2612,0
CUST_2613,0
CUST_2614,0
CUST_2615,1
CUST_2616,0
CUST_2617,1
CUST_2618,0
CUST_2619,0
CUST_2620,0
CUST_2621,0
CUST_2622,1
CUST_2623,0
CUST_2624,0
CUST_2625,1
CUST_2626,0
CUST_2627,0
CUST_2628,0
CUST_2629,0
CUST_2630,1
CUST_2631,0
CUST_2632,0
CUST_2633,0
CUST_2634,0
CUST_2635,1
CUST_2636,1
CUST_2637,1
CUST_2638,1
CUST_2639,1
CUST_2640,0
CUST_2641,0
CUST_2642,1
CUST_2643,0
CUST_2644,0
CUST_2645,0
CUST_2646,1
CUST_2647,0
CUST_2648,0
CUST_2649,1
CUST_2650,0
CUST_2651,0
CUST_2652,1
CUST_2653,1
CUST_2654,0
CUST_2655,0
CUST_2656,0
CUST_2657,1
CUST_2658,0
CUST_2659,0
CUST_2660,1
CUST_2661,0
CUST_2662,1
CUST_2663,1
CUST_2664,1
CUST_2665,1
CUST_2666,0
CUST_2667,0
CUST_2668,0
CUST_2669,0
CUST_2670,0
CUST_2671,0
CUST_2672,1
CUST_2673,0
CUST_2674,0
CUST_2675,0
CUST_2676,0
CUST_2677,0
CUST_2678,0
CUST_2679,0
CUST_2680,1
CUST_2681,0
CUST_2682,0
CUST_2683,0
CUST_2684,0
CUST_2685,0
CUST_2686,0
CUST_2687,1
CUST_2688,1
CUST_2689,0
CUST_2690,0
CUST_2691,0
CUST_2692,1
CUST_2693,0
CUST_2694,0
CUST_2695,1
CUST_2696,0
CUST_2697,1
CUST_2698,0
CUST_2699,0
CUST_2700,0
CUST_2701,1
CUST_2702,0
CUST_2703,1
CUST_2704,1
CUST_2705,0
CUST_2706,0
CUST_2707,0
CUST_2708,0
CUST_2709,1
CUST_2710,1
CUST_2711,0
CUST_2712,1
CUST_2713,0
CUST_2714,0
CUST_2715,1
CUST_2716,1
CUST_2717,1
CUST_2718,0
CUST_2719,1
CUST_2720,1
CUST_2721,1
CUST_2722,0
CUST_2723,1
CUST_2724,0
CUST_2725,1
CUST_2726,0
CUST_2727,0
CUST_2728,0
CUST_2729,0
CUST_2730,0
CUST_2731,1
CUST_2732,1
CUST_2733,1
CUST_2734,0
CUST_2735,0
CUST_2736,0
CUST_2737,0
CUST_2738,1
CUST_2739,0
CUST_2740,1
CUST_2741,0
CUST_2742,0
CUST_2743,0
CUST_2744,0
CUST_2745,0
CUST_2746,1
CUST_2747,1
CUST_2748,0
CUST_2749,0
CUST_2750,1
CUST_2751,0
CUST_2752,0
CUST_2753,0
CUST_2754,1
CUST_2755,0
CUST_2756,0
CUST_2757,1
CUST_2758,1
CUST_2759,1
CUST_2760,1
CUST_2761,0
CUST_2762,0
CUST_2763,1
CUST_2764,1
CUST_2765,1
CUST_2766,0
CUST_2767,0
CUST_2768,0
CUST_2769,1
CUST_2770,0
CUST_2771,0
CUST_2772,0
CUST_2773,0
CUST_2774,0
CUST_2775,0
CUST_2776,0
CUST_2777,0
CUST_2778,0
CUST_2779,0
CUST_2780,0
CUST_2781,0
CUST_2782,0
CUST_2783,0
CUST_2784,0
CUST_2785,1
CUST_2786,0
CUST_2787,0
CUST_2788,0
CUST_2789,0
CUST_2790,1
CUST_2791,0
CUST_2792,0
CUST_2793,0
CUST_2794,0
CUST_2795,1
CUST_2796,0
CUST_2797,0
CUST_2798,1
CUST_2799,1
CUST_2800,1
CUST_2801,0
CUST_2802,1
CUST_2803,0
CUST_2804,1
CUST_2805,0
CUST_2806,0
CUST_2807,1
CUST_2808,0
CUST_2809,0
CUST_2810,0
CUST_2811,1
CUST_2812,0
CUST_2813,0
CUST_2814,0
CUST_2815,1
CUST_2816,0
CUST_2817,0
CUST_2818,0
CUST_2819,0
CUST_2820,0
CUST_2821,1
CUST_2822,0
CUST_2823,1
CUST_2824,1
CUST_2825,0
CUST_2826,0
CUST_2827,1
CUST_2828,1
CUST_2829,1
CUST_2830,0
CUST_2831,1
CUST_2832,1
CUST_2833,0
CUST_2834,1
CUST_2835,1
CUST_2836,1
CUST_2837,1
CUST_2838,0
CUST_2839,1
CUST_2840,0
CUST_2841,1
CUST_2842,0
CUST_2843,1
CUST_2844,0
CUST_2845,1
CUST_2846,0
CUST_2847,1
CUST_2848,0
CUST_2849,0
CUST_2850,0
CUST_2851,0
CUST_2852,1
CUST_2853,0
CUST_2854,1
CUST_2855,0
CUST_2856,0
CUST_2857,0
CUST_2858,0
CUST_2859,1
CUST_2860,1
CUST_2861,1
CUST_2862,0
CUST_2863,1
CUST_2864,0
CUST_2865,1
CUST_2866,0
CUST_2867,1
CUST_2868,1
CUST_2869,0
CUST_2870,1
CUST_2871,1
CUST_2872,0
CUST_2873,0
CUST_2874,0
CUST_2875,1
CUST_2876,0
CUST_2877,0
CUST_2878,0
CUST_2879,0
CUST_2880,1
CUST_2881,1
CUST_2882,1
CUST_2883,1
CUST_2884,1
CUST_2885,1
CUST_2886,1
CUST_2887,1
CUST_2888,0
CUST_2889,0
CUST_2890,1
CUST_2891,1
CUST_2892,1
CUST_2893,0
CUST_2894,0
CUST_2895,0
CUST_2896,0
CUST_2897,0
CUST_2898,0
CUST_2899,0
CUST_2900,0
CUST_2901,0
CUST_2902,1
CUST_2903,0
CUST_2904,0
CUST_2905,1
CUST_2906,0
CUST_2907,0
CUST_2908,0
CUST_2909,1
CUST_2910,0
CUST_2911,0
CUST_2912,1
CUST_2913,0
CUST_2914,0
CUST_2915,1
CUST_2916,0
CUST_2917,0
CUST_2918,1
CUST_2919,0
CUST_2920,1
CUST_2921,1
CUST_2922,0
CUST_2923,0
CUST_2924,0
CUST_2925,1
CUST_2926,0
CUST_2927,1
CUST_2928,1
CUST_2929,0
CUST_2930,1
CUST_2931,0
CUST_2932,0
CUST_2933,0
CUST_2934,0
CUST_2935,0
CUST_2936,0
CUST_2937,0
CUST_2938,0
CUST_2939,0
CUST_2940,1
CUST_2941,0
CUST_2942,0
CUST_2943,0
CUST_2944,1
CUST_2945,0
CUST_2946,0
CUST_2947,1
CUST_2948,0
CUST_2949,1
CUST_2950,1
CUST_2951,1
CUST_2952,1
CUST_2953,0
CUST_2954,1
CUST_2955,0
CUST_2956,0
CUST_2957,1
CUST_2958,1
CUST_2959,0
CUST_2960,0
CUST_2961,0
CUST_2962,1
CUST_2963,1
CUST_2964,1
CUST_2965,0
CUST_2966,1
CUST_2967,1
CUST_2968,1
CUST_2969,1
CUST_2970,1
CUST_2971,0
CUST_2972,0
CUST_2973,0
CUST_2974,0
CUST_2975,1
CUST_2976,0
CUST_2977,1
CUST_2978,1
CUST_2979,0
CUST_2980,1
CUST_2981,0
CUST_2982,1
CUST_2983,0
CUST_2984,0
CUST_2985,0
CUST_2986,1
CUST_2987,1
CUST_2988,1
CUST_2989,0
CUST_2990,0
CUST_2991,1
CUST_2992,0
CUST_2993,0
CUST_2994,0
CUST_2995,0
CUST_2996,1
CUST_2997,0
CUST_2998,0
CUST_2999,0
CUST_3000,0
CUST_3001,0
CUST_3002,0
CUST_3003,0
CUST_3004,0
CUST_3005,0
CUST_3006,0
CUST_3007,0
CUST_3008,0
CUST_3009,1
CUST_3010,0
CUST_3011,0
CUST_3012,0
CUST_3013,0
CUST_3014,1
CUST_3015,1
CUST_3016,1
CUST_3017,0
CUST_3018,0
CUST_3019,0
CUST_3020,0
CUST_3021,0
CUST_3022,1
CUST_3023,0
CUST_3024,0
CUST_3025,0
CUST_3026,0
CUST_3027,0
CUST_3028,1
CUST_3029,0
CUST_3030,1
CUST_3031,1
CUST_3032,0
CUST_3033,0
CUST_3034,1
CUST_3035,0
CUST_3036,1
CUST_3037,1
CUST_3038,0
CUST_3039,1
CUST_3040,0
CUST_3041,0
CUST_3042,0
CUST_3043,0
CUST_3044,0
CUST_3045,1
CUST_3046,0
CUST_3047,0
CUST_3048,0
CUST_3049,0
CUST_3050,1
CUST_3051,1
CUST_3052,0
CUST_3053,0
CUST_3054,1
CUST_3055,1
CUST_3056,0
CUST_3057,0
CUST_3058,0
CUST_3059,0
CUST_3060,0
CUST_3061,0
CUST_3062,0
CUST_3063,0
CUST_3064,1
CUST_3065,0
CUST_3066,0
CUST_3067,0
CUST_3068,1
CUST_3069,0
CUST_3070,0
CUST_3071,1
CUST_3072,0
CUST_3073,1
CUST_3074,0
CUST_3075,0
CUST_3076,0
CUST_3077,0
CUST_3078,1
CUST_3079,1
CUST_3080,1
CUST_3081,0
CUST_3082,0
CUST_3083,0
CUST_3084,1
CUST_3085,1
CUST_3086,0
CUST_3087,1
CUST_3088,1
CUST_3089,0
CUST_3090,0
CUST_3091,0
CUST_3092,1
CUST_3093,0
CUST_3094,0
CUST_3095,1
CUST_3096,1
CUST_3097,0
CUST_3098,1
CUST_3099,1
CUST_3100,0
CUST_3101,0
CUST_3102,0
CUST_3103,0
CUST_3104,0
CUST_3105,0
CUST_3106,1
CUST_3107,0
CUST_3108,0
CUST_3109,0
CUST_3110,0
CUST_3111,1
CUST_3112,0
CUST_3113,1
CUST_3114,0
CUST_3115,1
CUST_3116,0
CUST_3117,0
CUST_3118,1
CUST_3119,0
CUST_3120,1
CUST_3121,1
CUST_3122,1
CUST_3123,0
CUST_3124,1
CUST_3125,0
CUST_3126,1
CUST_3127,1
CUST_3128,1
CUST_3129,0
CUST_3130,1
CUST_3131,0
CUST_3132,0
CUST_3133,1
CUST_3134,1
CUST_3135,0
CUST_3136,1
CUST_3137,1
CUST_3138,1
CUST_3139,1
CUST_3140,0
CUST_3141,0
CUST_3142,1
CUST_3143,0
CUST_3144,1
CUST_3145,0
CUST_3146,0
CUST_3147,0
CUST_3148,0
CUST_3149,0
CUST_3150,0
CUST_3151,1
CUST_3152,0
CUST_3153,1
CUST_3154,0
CUST_3155,0
CUST_3156,1
CUST_3157,0
CUST_3158,0
CUST_3159,1
CUST_3160,1
CUST_3161,1
CUST_3162,0
CUST_3163,0
CUST_3164,1
CUST_3165,1
CUST_3166,0
CUST_3167,1
CUST_3168,0
CUST_3169,0
CUST_3170,0
CUST_3171,1
CUST_3172,0
CUST_3173,1
CUST_3174,0
CUST_3175,0
CUST_3176,1
CUST_3177,1
CUST_3178,0
CUST_3179,0
CUST_3180,0
CUST_3181,0
CUST_3182,1
CUST_3183,0
CUST_3184,0
CUST_3185,0
CUST_3186,0
CUST_3187,0
CUST_3188,0
CUST_3189,0
CUST_3190,0
CUST_3191,1
CUST_3192,0
CUST_3193,0
CUST_3194,0
CUST_3195,1
CUST_3196,0
CUST_3197,0
CUST_3198,0
CUST_3199,1
CUST_3200,0
CUST_3201,1
CUST_3202,1
CUST_3203,0
CUST_3204,0
CUST_3205,0
CUST_3206,0
CUST_3207,0
CUST_3208,1
CUST_3209,1
CUST_3210,0
CUST_3211,0
CUST_3212,1
CUST_3213,1
CUST_3214,1
CUST_3215,1
CUST_3216,0
CUST_3217,0
CUST_3218,0
CUST_3219,1
CUST_3220,0
CUST_3221,1
CUST_3222,0
CUST_3223,1
CUST_3224,0
CUST_3225,1
CUST_3226,0
CUST_3227,1
CUST_3228,1
CUST_3229,0
CUST_3230,1
CUST_3231,0
CUST_3232,0
CUST_3233,1
CUST_3234,1
CUST_3235,0
CUST_3236,1
CUST_3237,0
CUST_3238,0
CUST_3239,0
CUST_3240,0
CUST_3241,1
CUST_3242,1
CUST_3243,0
CUST_3244,1
CUST_3245,0
CUST_3246,1
CUST_3247,0
CUST_3248,1
CUST_3249,0
CUST_3250,1
CUST_3251,1
CUST_3252,1
CUST_3253,0
CUST_3254,1
CUST_3255,0
CUST_3256,0
CUST_3257,1
CUST_3258,0
CUST_3259,0
CUST_3260,0
CUST_3261,0
CUST_3262,0
CUST_3263,0
CUST_3264,0
CUST_3265,1
CUST_3266,0
CUST_3267,0
CUST_3268,0
CUST_3269,0
CUST_3270,0
CUST_3271,0
CUST_3272,0
CUST_3273,0
CUST_3274,0
CUST_3275,1
CUST_3276,0
CUST_3277,0
CUST_3278,0
CUST_3279,0
CUST_3280,1
CUST_3281,0
CUST_3282,0
CUST_3283,0
CUST_3284,1
CUST_3285,0
CUST_3286,1
CUST_3287,1
CUST_3288,0
CUST_3289,0
CUST_3290,0
CUST_3291,0
CUST_3292,0
CUST_3293,0
CUST_3294,1
CUST_3295,1
CUST_3296,0
CUST_3297,0
CUST_3298,1
CUST_3299,1
CUST_3300,0
CUST_3301,1
CUST_3302,0
CUST_3303,0
CUST_3304,0
CUST_3305,0
CUST_3306,1
CUST_3307,0
CUST_3308,0
CUST_3309,1
CUST_3310,0
CUST_3311,0
CUST_3312,0
CUST_3313,0
CUST_3314,0
CUST_3315,1
CUST_3316,1
CUST_3317,0
CUST_3318,0
CUST_3319,0
CUST_3320,0
CUST_3321,0
CUST_3322,1
CUST_3323,0
CUST_3324,0
CUST_3325,0
CUST_3326,0
CUST_3327,0
CUST_3328,1
CUST_3329,0
CUST_3330,1
CUST_3331,1
CUST_3332,0
CUST_3333,0
CUST_3334,1
CUST_3335,0
CUST_3336,1
CUST_3337,0
CUST_3338,1
CUST_3339,0
CUST_3340,0
CUST_3341,1
CUST_3342,0
CUST_3343,1
CUST_3344,0
CUST_3345,0
CUST_3346,1
CUST_3347,0
CUST_3348,0
CUST_3349,1
CUST_3350,0
CUST_3351,0
CUST_3352,1
CUST_3353,0
CUST_3354,1
CUST_3355,0
CUST_3356,0
CUST_3357,0
CUST_3358,1
CUST_3359,0
CUST_3360,1
CUST_3361,1
CUST_3362,1
CUST_3363,0
CUST_3364,0
CUST_3365,1
CUST_3366,0
CUST_3367,1
CUST_3368,0
CUST_3369,1
CUST_3370,1
CUST_3371,0
CUST_3372,1
CUST_3373,0
CUST_3374,0
CUST_3375,1
CUST_3376,0
CUST_3377,0
CUST_3378,1
CUST_3379,1
CUST_3380,0
CUST_3381,0
CUST_3382,0
CUST_3383,0
CUST_3384,0
CUST_3385,0
CUST_3386,0
CUST_3387,0
CUST_3388,0
CUST_3389,0
CUST_3390,0
CUST_3391,0
CUST_3392,0
CUST_3393,0
CUST_3394,0
CUST_3395,0
CUST_3396,0
CUST_3397,0
CUST_3398,0
CUST_3399,0
CUST_3400,1
CUST_3401,1
CUST_3402,1
CUST_3403,0
CUST_3404,0
CUST_3405,1
CUST_3406,0
CUST_3407,0
CUST_3408,1
CUST_3409,0
CUST_3410,0
CUST_3411,0
CUST_3412,1
CUST_3413,1
CUST_3414,0
CUST_3415,1
CUST_3416,1
CUST_3417,0
CUST_3418,0
CUST_3419,0
CUST_3420,0
CUST_3421,0
CUST_3422,1
CUST_3423,0
CUST_3424,1
CUST_3425,0
CUST_3426,0
CUST_3427,0
CUST_3428,1
CUST_3429,0
CUST_3430,0
CUST_3431,0
CUST_3432,1
CUST_3433,0
CUST_3434,0
CUST_3435,0
CUST_3436,1
CUST_3437,0
CUST_3438,0
CUST_3439,1
CUST_3440,1
CUST_3441,1
CUST_3442,1
CUST_3443,0
CUST_3444,1
CUST_3445,1
CUST_3446,1
CUST_3447,0
CUST_3448,0
CUST_3449,0
CUST_3450,0
CUST_3451,0
CUST_3452,0
CUST_3453,0
CUST_3454,1
CUST_3455,0
CUST_3456,1
CUST_3457,0
CUST_3458,1
CUST_3459,0
CUST_3460,1
CUST_3461,0
CUST_3462,1
CUST_3463,1
CUST_3464,1
CUST_3465,0
CUST_3466,1
CUST_3467,0
CUST_3468,1
CUST_3469,0
CUST_3470,1
CUST_3471,0
CUST_3472,0
CUST_3473,0
CUST_3474,1
CUST_3475,1
CUST_3476,0
CUST_3477,1
CUST_3478,1
CUST_3479,0
CUST_3480,1
CUST_3481,0
CUST_3482,1
CUST_3483,0
CUST_3484,0
CUST_3485,1
CUST_3486,0
CUST_3487,1
CUST_3488,0
CUST_3489,0
CUST_3490,0
CUST_3491,1
CUST_3492,1
CUST_3493,1
CUST_3494,0
CUST_3495,1
CUST_3496,1
CUST_3497,1
CUST_3498,0
CUST_3499,0
CUST_3500,0
CUST_3501,0
CUST_3502,0
CUST_3503,0
CUST_3504,0
CUST_3505,1
CUST_3506,0
CUST_3507,1
CUST_3508,0
CUST_3509,0
CUST_3510,0
CUST_3511,1
CUST_3512,0
CUST_3513,0
CUST_3514,0
CUST_3515,1
CUST_3516,0
CUST_3517,1
CUST_3518,0
CUST_3519,0
CUST_3520,1
CUST_3521,1
CUST_3522,0
CUST_3523,0
CUST_3524,0
CUST_3525,1
CUST_3526,0
CUST_3527,0
CUST_3528,0
CUST_3529,0
CUST_3530,0
CUST_3531,0
CUST_3532,1
CUST_3533,0
CUST_3534,1
CUST_3535,0
CUST_3536,0
CUST_3537,1
CUST_3538,0
CUST_3539,0
CUST_3540,1
CUST_3541,0
CUST_3542,1
CUST_3543,1
CUST_3544,0
CUST_3545,0
CUST_3546,1
CUST_3547,1
CUST_3548,0
CUST_3549,1
CUST_3550,0
CUST_3551,0
CUST_3552,0
CUST_3553,0
CUST_3554,0
CUST_3555,1
CUST_3556,0
CUST_3557,0
CUST_3558,1
CUST_3559,1
CUST_3560,0
CUST_3561,1
CUST_3562,0
CUST_3563,1
CUST_3564,1
CUST_3565,1
CUST_3566,1
CUST_3567,1
CUST_3568,0
CUST_3569,1
CUST_3570,0
CUST_3571,0
CUST_3572,0
CUST_3573,0
CUST_3574,1
CUST_3575,0
CUST_3576,0
CUST_3577,1
CUST_3578,0
CUST_3579,0
CUST_3580,0
CUST_3581,1
CUST_3582,1
CUST_3583,0
CUST_3584,1
CUST_3585,0
CUST_3586,0
CUST_3587,0
CUST_3588,1
CUST_3589,1
CUST_3590,0
CUST_3591,1
CUST_3592,0
CUST_3593,1
CUST_3594,1
CUST_3595,1
CUST_3596,0
CUST_3597,0
CUST_3598,0
CUST_3599,0
CUST_3600,0
CUST_3601,0
CUST_3602,0
CUST_3603,0
CUST_3604,0
CUST_3605,0
CUST_3606,0
CUST_3607,1
CUST_3608,0
CUST_3609,1
CUST_3610,0
CUST_3611,0
CUST_3612,0
CUST_3613,1
CUST_3614,1
CUST_3615,0
CUST_3616,0
CUST_3617,0
CUST_3618,1
CUST_3619,0
CUST_3620,1
CUST_3621,0
CUST_3622,1
CUST_3623,0
CUST_3624,0
CUST_3625,0
CUST_3626,0
CUST_3627,1
CUST_3628,1
CUST_3629,0
CUST_3630,0
CUST_3631,0
CUST_3632,0
CUST_3633,0
CUST_3634,1
CUST_3635,0
CUST_3636,0
CUST_3637,1
CUST_3638,0
CUST_3639,0
CUST_3640,1
CUST_3641,1
CUST_3642,1
CUST_3643,0
CUST_3644,1
CUST_3645,1
CUST_3646,1
CUST_3647,0
CUST_3648,1
CUST_3649,1
CUST_3650,1
CUST_3651,0
CUST_3652,0
CUST_3653,1
CUST_3654,0
CUST_3655,0
CUST_3656,0
CUST_3657,0
CUST_3658,1
CUST_3659,0
CUST_3660,0
CUST_3661,0
CUST_3662,0
CUST_3663,0
CUST_3664,1
CUST_3665,1
CUST_3666,0
CUST_3667,0
CUST_3668,0
CUST_3669,0
CUST_3670,1
CUST_3671,0
CUST_3672,0
CUST_3673,1
CUST_3674,1
CUST_3675,1
CUST_3676,0
CUST_3677,1
CUST_3678,0
CUST_3679,1
CUST_3680,0
CUST_3681,0
CUST_3682,0
CUST_3683,0
CUST_3684,1
CUST_3685,0
CUST_3686,1
CUST_3687,1
CUST_3688,0
CUST_3689,1
CUST_3690,0
CUST_3691,1
CUST_3692,0
CUST_3693,1
CUST_3694,0
CUST_3695,0
CUST_3696,0
CUST_3697,1
CUST_3698,0
CUST_3699,0
CUST_3700,0
CUST_3701,0
CUST_3702,0
CUST_3703,1
CUST_3704,0
CUST_3705,1
CUST_3706,1
CUST_3707,1
CUST_3708,0
CUST_3709,0
CUST_3710,0
CUST_3711,1
CUST_3712,0
CUST_3713,1
CUST_3714,0
CUST_3715,1
CUST_3716,0
CUST_3717,0
CUST_3718,1
CUST_3719,1
CUST_3720,0
CUST_3721,0
CUST_3722,0
CUST_3723,0
CUST_3724,0
CUST_3725,0
CUST_3726,0
CUST_3727,1
CUST_3728,1
CUST_3729,1
CUST_3730,1
CUST_3731,0
CUST_3732,0
CUST_3733,1
CUST_3734,0
CUST_3735,0
CUST_3736,1
CUST_3737,1
CUST_3738,0
CUST_3739,0
CUST_3740,1
CUST_3741,0
CUST_3742,1
CUST_3743,1
CUST_3744,0
CUST_3745,0
CUST_3746,1
CUST_3747,0
CUST_3748,0
CUST_3749,1
CUST_3750,1
CUST_3751,0
CUST_3752,1
CUST_3753,0
CUST_3754,0
CUST_3755,0
CUST_3756,0
CUST_3757,0
CUST_3758,1
CUST_3759,0
CUST_3760,1
CUST_3761,1
CUST_3762,0
CUST_3763,0
CUST_3764,0
CUST_3765,0
CUST_3766,0
CUST_3767,1
CUST_3768,0
CUST_3769,1
CUST_3770,0
CUST_3771,0
CUST_3772,0
CUST_3773,0
CUST_3774,1
CUST_3775,1
CUST_3776,0
CUST_3777,0
CUST_3778,0
CUST_3779,0
CUST_3780,1
CUST_3781,1
CUST_3782,0
CUST_3783,0
CUST_3784,1
CUST_3785,1
CUST_3786,1
CUST_3787,1
CUST_3788,0
CUST_3789,1
CUST_3790,0
CUST_3791,0
CUST_3792,0
CUST_3793,0
CUST_3794,0
CUST_3795,1
CUST_3796,1
CUST_3797,1
CUST_3798,0
CUST_3799,0
CUST_3800,0
CUST_3801,1
CUST_3802,1
CUST_3803,0
CUST_3804,0
CUST_3805,0
CUST_3806,0
CUST_3807,0
CUST_3808,1
CUST_3809,0
CUST_3810,0
CUST_3811,0
CUST_3812,1
CUST_3813,0
CUST_3814,0
CUST_3815,0
CUST_3816,1
CUST_3817,0
CUST_3818,0
CUST_3819,0
CUST_3820,0
CUST_3821,1
CUST_3822,0
CUST_3823,1
CUST_3824,1
CUST_3825,0
CUST_3826,0
CUST_3827,1
CUST_3828,1
CUST_3829,0
CUST_3830,1
CUST_3831,0
CUST_3832,1
CUST_3833,0
CUST_3834,1
CUST_3835,0
CUST_3836,1
CUST_3837,0
CUST_3838,1
CUST_3839,1
CUST_3840,0
CUST_3841,0
CUST_3842,1
CUST_3843,0
CUST_3844,1
CUST_3845,1
CUST_3846,1
CUST_3847,0
CUST_3848,0
CUST_3849,0
CUST_3850,0
CUST_3851,0
CUST_3852,1
CUST_3853,0
CUST_3854,0
CUST_3855,1
CUST_3856,1
CUST_3857,1
CUST_3858,0
CUST_3859,0
CUST_3860,0
CUST_3861,0
CUST_3862,1
CUST_3863,0
CUST_3864,1
CUST_3865,1
CUST_3866,1
CUST_3867,1
CUST_3868,0
CUST_3869,0
CUST_3870,0
CUST_3871,1
CUST_3872,1
CUST_3873,1
CUST_3874,1
CUST_3875,1
CUST_3876,0
CUST_3877,0
CUST_3878,1
CUST_3879,1
CUST_3880,1
CUST_3881,0
CUST_3882,0
CUST_3883,0
CUST_3884,0
CUST_3885,1
CUST_3886,1
CUST_3887,1
CUST_3888,0
CUST_3889,0
CUST_3890,0
CUST_3891,0
CUST_3892,0
CUST_3893,1
CUST_3894,0
CUST_3895,0
CUST_3896,0
CUST_3897,0
CUST_3898,1
CUST_3899,0
CUST_3900,1
CUST_3901,1
CUST_3902,1
CUST_3903,0
CUST_3904,0
CUST_3905,0
CUST_3906,1
CUST_3907,1
CUST_3908,0
CUST_3909,0
CUST_3910,0
CUST_3911,0
CUST_3912,0
CUST_3913,0
CUST_3914,0
CUST_3915,1
CUST_3916,1
CUST_3917,1
CUST_3918,1
CUST_3919,0
CUST_3920,1
CUST_3921,0
CUST_3922,0
CUST_3923,0
CUST_3924,0
CUST_3925,0
CUST_3926,0
CUST_3927,0
CUST_3928,0
CUST_3929,0
CUST_3930,1
CUST_3931,1
CUST_3932,1
CUST_3933,0
CUST_3934,0
CUST_3935,1
CUST_3936,1
CUST_3937,0
CUST_3938,0
CUST_3939,0
CUST_3940,0
CUST_3941,0
CUST_3942,0
CUST_3943,0
CUST_3944,1
CUST_3945,0
CUST_3946,0
CUST_3947,0
CUST_3948,0
CUST_3949,0
CUST_3950,0
CUST_3951,1
CUST_3952,1
CUST_3953,1
CUST_3954,0
CUST_3955,1
CUST_3956,1
CUST_3957,0
CUST_3958,0
CUST_3959,0
CUST_3960,0
CUST_3961,0
CUST_3962,1
CUST_3963,1
CUST_3964,1
CUST_3965,1
CUST_3966,0
CUST_3967,1
CUST_3968,1
CUST_3969,1
CUST_3970,1
CUST_3971,0
CUST_3972,1
CUST_3973,0
CUST_3974,0
CUST_3975,0
CUST_3976,1
CUST_3977,0
CUST_3978,0
CUST_3979,1
CUST_3980,0
CUST_3981,0
CUST_3982,0
CUST_3983,0
CUST_3984,0
CUST_3985,1
CUST_3986,0
CUST_3987,0
CUST_3988,1
CUST_3989,0
CUST_3990,1
CUST_3991,0
CUST_3992,0
CUST_3993,0
CUST_3994,1
CUST_3995,1
CUST_3996,0
CUST_3997,0
CUST_3998,0
CUST_3999,0
CUST_4000,0
CUST_4001,0
CUST_4002,0
CUST_4003,0
CUST_4004,0
CUST_4005,1
CUST_4006,0
CUST_4007,0
CUST_4008,1
CUST_4009,1
CUST_4010,0
CUST_4011,0
CUST_4012,0
CUST_4013,0
CUST_4014,0
CUST_4015,1
CUST_4016,0
CUST_4017,0
CUST_4018,1
CUST_4019,1
CUST_4020,0
CUST_4021,1
CUST_4022,0
CUST_4023,0
CUST_4024,0
CUST_4025,1
CUST_4026,0
CUST_4027,0
CUST_4028,0
CUST_4029,0
CUST_4030,1
CUST_4031,1
CUST_4032,0
CUST_4033,0
CUST_4034,0
CUST_4035,0
CUST_4036,0
CUST_4037,0
CUST_4038,1
CUST_4039,0
CUST_4040,0
CUST_4041,1
CUST_4042,1
CUST_4043,0
CUST_4044,0
CUST_4045,0
CUST_4046,0
CUST_4047,1
CUST_4048,1
CUST_4049,0
CUST_4050,1
CUST_4051,0
CUST_4052,0
CUST_4053,0
CUST_4054,0
CUST_4055,1
CUST_4056,1
CUST_4057,1
CUST_4058,0
CUST_4059,1
CUST_4060,1
CUST_4061,0
CUST_4062,1
CUST_4063,1
CUST_4064,0
CUST_4065,1
CUST_4066,1
CUST_4067,1
CUST_4068,1
CUST_4069,0
CUST_4070,1
CUST_4071,1
CUST_4072,1
CUST_4073,0
CUST_4074,0
CUST_4075,1
CUST_4076,1
CUST_4077,0
CUST_4078,0
CUST_4079,0
CUST_4080,0
CUST_4081,0
CUST_4082,1
CUST_4083,0
CUST_4084,0
CUST_4085,0
CUST_4086,0
CUST_4087,0
CUST_4088,0
CUST_4089,0
CUST_4090,1
CUST_4091,0
CUST_4092,1
CUST_4093,1
CUST_4094,0
CUST_4095,1
CUST_4096,1
CUST_4097,1
CUST_4098,0
CUST_4099,0
CUST_4100,1
CUST_4101,1
CUST_4102,0
CUST_4103,0
CUST_4104,0
CUST_4105,0
CUST_4106,0
