customer_id,month,billed_amount,paid_amount,payment_delay_days
CUST_1691,5,97.37,97.37,0
CUST_1691,6,109.43,109.43,0
CUST_1691,7,102.43,102.43,0
CUST_1691,8,110.0,110.0,0
CUST_1691,9,102.14,102.14,0
CUST_1691,10,101.49,101.49,0
CUST_1691,11,100.18,100.18,0
CUST_1691,12,105.03,105.03,0
CUST_1692,1,65.64,57.41,3
CUST_1692,2,65.56,53.38,3
CUST_1692,3,73.46,73.46,0
CUST_1692,4,61.7,61.7,0
CUST_1692,5,67.68,67.68,0
CUST_1692,6,67.72,67.72,0
CUST_1692,7,64.91,64.91,0
CUST_1692,8,70.77,70.77,0
CUST_1692,9,59.59,59.59,0
CUST_1692,10,67.55,67.55,0
CUST_1692,11,69.52,69.52,0
CUST_1692,12,73.57,54.84,2
CUST_1693,1,120.66,120.66,0
CUST_1693,2,123.51,115.69,0
CUST_1693,3,117.62,113.81,2
CUST_1693,4,123.95,123.95,0
CUST_1693,5,126.16,124.44,5
CUST_1693,6,112.76,112.76,0
CUST_1693,7,114.32,114.32,0
CUST_1693,8,120.65,120.65,0
CUST_1693,9,120.38,120.38,0
CUST_1693,10,114.42,114.42,0
CUST_1693,11,112.81,112.81,0
CUST_1693,12,125.26,125.26,0
CUST_1694,1,118.46,118.46,0
CUST_1694,2,126.45,126.45,0
CUST_1694,3,119.89,119.89,0
CUST_1694,4,122.58,122.58,0
CUST_1694,5,128.59,128.59,0
CUST_1694,6,128.65,128.65,0
CUST_1694,7,117.31,117.31,0
CUST_1694,8,128.93,128.93,0
CUST_1694,9,128.19,128.19,0
CUST_1694,10,118.96,118.96,0
CUST_1694,11,124.49,124.49,0
CUST_1694,12,127.82,122.74,1
CUST_1695,1,47.89,47.89,0
CUST_1695,2,59.61,59.61,0
CUST_1695,3,48.95,33.03,3
CUST_1695,4,57.95,57.95,0
CUST_1695,5,53.61,53.61,0
CUST_1695,6,59.88,59.88,0
CUST_1695,7,55.83,55.83,0
CUST_1695,8,59.26,59.26,0
CUST_1695,9,47.14,47.14,0
CUST_1695,10,52.19,52.19,0
CUST_1695,11,49.48,47.32,3
CUST_1695,12,57.84,57.84,0
CUST_1696,1,60.67,60.67,0
CUST_1696,2,72.7,72.7,0
CUST_1696,3,72.05,72.05,0
CUST_1696,4,73.18,73.18,0
CUST_1696,5,74.23,74.23,0
CUST_1696,6,64.36,64.36,0
CUST_1696,7,70.05,62.9,1
CUST_1696,8,61.2,61.2,0
CUST_1696,9,67.89,67.89,0
CUST_1696,10,66.27,66.27,0
CUST_1696,11,63.33,63.33,0
CUST_1696,12,64.91,64.91,0
CUST_1697,1,89.48,89.48,0
CUST_1697,2,87.61,87.61,0
CUST_1697,3,100.83,100.83,0
CUST_1697,4,100.63,82.29,0
CUST_1697,5,93.61,93.61,0
CUST_1697,6,94.51,83.2,2
CUST_1697,7,87.67,87.67,0
CUST_1697,8,95.29,95.29,0
CUST_1697,9,89.15,89.15,0
CUST_1697,10,90.82,90.82,0
CUST_1697,11,90.55,90.55,0
CUST_1697,12,98.09,79.18,3
CUST_1698,1,70.36,70.36,0
CUST_1698,2,62.42,62.42,0
CUST_1698,3,60.65,60.65,0
CUST_1698,4,69.07,69.07,0
CUST_1698,5,60.71,55.77,5
CUST_1698,6,71.58,71.58,0
CUST_1698,7,74.74,74.74,0
CUST_1698,8,69.61,69.61,0
CUST_1698,9,68.31,68.31,0
CUST_1698,10,72.19,72.19,0
CUST_1698,11,70.97,70.97,0
CUST_1698,12,66.11,61.89,3
CUST_1699,1,51.22,51.22,0
CUST_1699,2,48.31,48.31,0
CUST_1699,3,56.37,56.37,0
CUST_1699,4,47.11,45.77,2
CUST_1699,5,54.52,54.52,0
CUST_1699,6,50.98,50.98,0
CUST_1699,7,49.54,44.87,0
CUST_1699,8,44.74,44.74,0
CUST_1699,9,44.91,44.91,0
CUST_1699,10,53.28,53.28,0
CUST_1699,11,52.01,32.34,7
CUST_1699,12,55.41,55.41,0
CUST_1700,1,86.77,86.77,0
CUST_1700,2,87.69,87.69,0
CUST_1700,3,88.85,78.88,5
CUST_1700,4,84.24,76.24,1
CUST_1700,5,83.62,83.62,0
CUST_1700,6,82.01,82.01,0
CUST_1700,7,87.94,87.94,0
CUST_1700,8,85.04,85.04,0
CUST_1700,9,80.62,77.81,0
CUST_1700,10,84.72,84.72,0
CUST_1700,11,82.55,82.55,0
CUST_1700,12,89.88,76.93,0
CUST_1701,1,71.78,71.78,0
CUST_1701,2,83.61,83.61,0
CUST_1701,3,77.35,77.35,0
CUST_1701,4,83.41,83.41,0
CUST_1701,5,75.69,75.69,0
CUST_1701,6,73.63,73.63,0
CUST_1701,7,84.3,84.3,0
CUST_1701,8,71.33,71.33,0
CUST_1701,9,70.46,70.46,0
CUST_1701,10,83.15,83.15,0
CUST_1701,11,79.15,60.85,4
CUST_1701,12,77.56,77.56,0
CUST_1702,1,86.19,86.19,0
CUST_1702,2,80.66,80.66,0
CUST_1702,3,85.26,85.26,0
CUST_1702,4,75.62,62.74,3
CUST_1702,5,72.54,72.54,0
CUST_1702,6,78.29,78.29,0
CUST_1702,7,82.04,82.04,0
CUST_1702,8,83.37,83.37,0
CUST_1702,9,73.53,73.53,0
CUST_1702,10,81.91,81.91,0
CUST_1702,11,82.38,82.38,0
CUST_1702,12,81.19,81.19,0
CUST_1703,1,55.24,55.24,0
CUST_1703,2,60.6,60.6,0
CUST_1703,3,65.63,45.75,0
CUST_1703,4,52.74,41.33,4
CUST_1703,5,64.96,54.27,3
CUST_1703,6,52.98,34.89,3
CUST_1703,7,54.49,54.49,0
CUST_1703,8,58.11,58.11,0
CUST_1703,9,54.87,44.15,1
CUST_1703,10,62.65,62.65,0
CUST_1703,11,55.5,55.5,0
CUST_1703,12,53.3,44.33,3
CUST_1704,1,55.77,46.0,1
CUST_1704,2,59.26,59.26,0
CUST_1704,3,58.39,58.39,0
CUST_1704,4,54.0,54.0,0
CUST_1704,5,53.18,53.18,0
CUST_1704,6,66.06,66.06,0
CUST_1704,7,65.32,62.05,0
CUST_1704,8,61.6,53.35,5
CUST_1704,9,59.77,59.77,0
CUST_1704,10,52.76,44.01,3
CUST_1704,11,65.12,65.12,0
CUST_1704,12,57.66,57.66,0
CUST_1705,1,60.03,60.03,0
CUST_1705,2,55.2,46.65,1
CUST_1705,3,64.33,64.33,0
CUST_1705,4,63.94,53.16,1
CUST_1705,5,62.61,62.61,0
CUST_1705,6,60.33,60.33,0
CUST_1705,7,68.71,68.71,0
CUST_1705,8,60.22,60.22,0
CUST_1705,9,55.76,55.76,0
CUST_1705,10,59.39,45.69,5
CUST_1705,11,64.76,64.76,0
CUST_1705,12,61.84,61.84,0
CUST_1706,1,57.45,57.45,0
CUST_1706,2,49.63,49.63,0
CUST_1706,3,56.45,56.45,0
CUST_1706,4,48.94,48.94,0
CUST_1706,5,57.42,57.42,0
CUST_1706,6,54.86,54.86,0
CUST_1706,7,54.4,54.4,0
CUST_1706,8,47.61,47.61,0
CUST_1706,9,57.3,57.3,0
CUST_1706,10,51.36,42.35,4
CUST_1706,11,49.52,49.52,0
CUST_1706,12,51.16,51.16,0
CUST_1707,1,91.93,91.93,0
CUST_1707,2,91.04,91.04,0
CUST_1707,3,104.1,97.19,3
CUST_1707,4,98.63,97.47,5
CUST_1707,5,93.91,93.91,0
CUST_1707,6,104.01,104.01,0
CUST_1707,7,101.88,101.88,0
CUST_1707,8,92.83,92.83,0
CUST_1707,9,99.79,99.79,0
CUST_1707,10,98.58,98.58,0
CUST_1707,11,95.09,78.81,3
CUST_1707,12,96.48,83.15,1
CUST_1708,1,92.17,92.17,0
CUST_1708,2,91.36,77.4,0
CUST_1708,3,98.44,98.44,0
CUST_1708,4,91.58,91.58,0
CUST_1708,5,99.5,99.5,0
CUST_1708,6,105.12,102.58,3
CUST_1708,7,90.98,90.98,0
CUST_1708,8,101.65,101.65,0
CUST_1708,9,105.28,105.28,0
CUST_1708,10,92.99,92.99,0
CUST_1708,11,93.7,84.01,6
CUST_1708,12,95.09,82.09,2
CUST_1709,1,114.79,114.76,5
CUST_1709,2,108.93,108.93,0
CUST_1709,3,113.66,113.66,0
CUST_1709,4,111.29,111.29,0
CUST_1709,5,106.33,106.33,0
CUST_1709,6,111.96,111.96,0
CUST_1709,7,103.38,103.38,0
CUST_1709,8,112.21,97.25,2
CUST_1709,9,106.26,106.26,0
CUST_1709,10,110.84,110.84,0
CUST_1709,11,112.92,112.92,0
CUST_1709,12,102.64,102.64,0
CUST_1710,1,75.47,62.73,3
CUST_1710,2,87.58,87.58,0
CUST_1710,3,80.88,80.88,0
CUST_1710,4,77.37,68.91,0
CUST_1710,5,75.81,75.81,0
CUST_1710,6,80.35,80.35,0
CUST_1710,7,78.32,78.32,0
CUST_1710,8,80.64,80.64,0
CUST_1710,9,79.82,79.82,0
CUST_1710,10,77.13,77.13,0
CUST_1710,11,77.41,77.41,0
CUST_1710,12,78.02,67.81,0
CUST_1711,1,117.96,117.96,0
CUST_1711,2,115.11,115.11,0
CUST_1711,3,110.48,110.48,0
CUST_1711,4,108.93,108.93,0
CUST_1711,5,117.12,117.12,0
CUST_1711,6,108.6,108.6,0
CUST_1711,7,114.06,114.06,0
CUST_1711,8,113.32,107.61,6
CUST_1711,9,108.02,105.25,1
CUST_1711,10,109.28,100.92,2
CUST_1711,11,108.21,108.21,0
CUST_1711,12,115.22,115.22,0
CUST_1712,1,54.19,39.97,1
CUST_1712,2,51.37,51.37,0
CUST_1712,3,51.04,39.65,4
CUST_1712,4,49.75,49.75,0
CUST_1712,5,52.41,52.41,0
CUST_1712,6,44.18,44.18,0
CUST_1712,7,53.42,51.46,4
CUST_1712,8,45.97,31.34,4
CUST_1712,9,56.04,56.04,0
CUST_1712,10,53.39,53.39,0
CUST_1712,11,50.1,50.1,0
CUST_1712,12,44.51,44.51,0
CUST_1713,1,35.77,35.77,0
CUST_1713,2,46.21,46.21,0
CUST_1713,3,32.07,32.07,0
CUST_1713,4,45.05,45.05,0
CUST_1713,5,40.26,40.26,0
CUST_1713,6,36.31,36.31,0
CUST_1713,7,46.74,46.74,0
CUST_1713,8,34.08,34.08,0
CUST_1713,9,38.25,38.25,0
CUST_1713,10,39.96,39.96,0
CUST_1713,11,33.24,33.24,0
CUST_1713,12,41.38,41.38,0
CUST_1714,1,66.86,66.86,0
CUST_1714,2,68.05,68.05,0
CUST_1714,3,59.77,59.77,0
CUST_1714,4,70.19,70.19,0
CUST_1714,5,61.47,61.47,0
CUST_1714,6,71.18,71.18,0
CUST_1714,7,58.62,58.62,0
CUST_1714,8,60.47,60.47,0
CUST_1714,9,69.18,69.18,0
CUST_1714,10,62.99,44.35,4
CUST_1714,11,67.65,67.65,0
CUST_1714,12,70.95,70.95,0
CUST_1715,1,61.4,46.85,6
CUST_1715,2,65.07,65.07,0
CUST_1715,3,62.92,62.92,0
CUST_1715,4,61.72,61.72,0
CUST_1715,5,61.84,61.84,0
CUST_1715,6,70.99,70.99,0
CUST_1715,7,69.31,69.31,0
CUST_1715,8,68.15,68.15,0
CUST_1715,9,58.73,58.73,0
CUST_1715,10,59.14,59.14,0
CUST_1715,11,64.01,64.01,0
CUST_1715,12,66.21,66.21,0
CUST_1716,1,104.56,104.56,0
CUST_1716,2,104.16,104.16,0
CUST_1716,3,113.88,113.88,0
CUST_1716,4,116.44,116.44,0
CUST_1716,5,103.71,103.71,0
CUST_1716,6,109.59,109.59,0
CUST_1716,7,108.48,108.48,0
CUST_1716,8,113.09,113.09,0
CUST_1716,9,104.53,104.53,0
CUST_1716,10,104.47,89.16,1
CUST_1716,11,106.44,102.5,3
CUST_1716,12,113.5,113.5,0
CUST_1717,1,76.99,76.99,0
CUST_1717,2,85.48,85.48,0
CUST_1717,3,78.51,78.51,0
CUST_1717,4,84.5,74.65,0
CUST_1717,5,81.75,81.75,0
CUST_1717,6,82.19,82.19,0
CUST_1717,7,83.21,83.21,0
CUST_1717,8,78.04,60.49,3
CUST_1717,9,77.97,77.97,0
CUST_1717,10,89.49,89.49,0
CUST_1717,11,83.51,77.36,5
CUST_1717,12,80.51,80.51,0
CUST_1718,1,83.37,83.37,0
CUST_1718,2,81.95,81.95,0
CUST_1718,3,70.69,70.69,0
CUST_1718,4,81.79,81.79,0
CUST_1718,5,71.27,53.9,3
CUST_1718,6,76.42,58.04,3
CUST_1718,7,74.89,74.89,0
CUST_1718,8,79.46,79.46,0
CUST_1718,9,74.39,74.39,0
CUST_1718,10,82.44,82.44,0
CUST_1718,11,80.5,80.5,0
CUST_1718,12,78.05,60.08,0
CUST_1719,1,106.4,106.4,0
CUST_1719,2,98.49,98.49,0
CUST_1719,3,101.27,101.27,0
CUST_1719,4,110.72,110.72,0
CUST_1719,5,104.25,104.25,0
CUST_1719,6,108.94,100.2,5
CUST_1719,7,99.42,99.42,0
CUST_1719,8,108.01,108.01,0
CUST_1719,9,106.47,106.47,0
CUST_1719,10,102.92,102.92,0
CUST_1719,11,104.54,104.54,0
CUST_1719,12,97.24,97.24,0
CUST_1720,1,57.93,57.93,0
CUST_1720,2,63.35,63.35,0
CUST_1720,3,53.57,53.57,0
CUST_1720,4,50.69,35.8,3
CUST_1720,5,62.9,62.9,0
CUST_1720,6,58.62,56.37,1
CUST_1720,7,51.66,51.66,0
CUST_1720,8,54.87,54.87,0
CUST_1720,9,57.44,57.44,0
CUST_1720,10,60.63,60.63,0
CUST_1720,11,51.66,36.75,6
CUST_1720,12,63.55,63.55,0
CUST_1721,1,65.12,65.12,0
CUST_1721,2,64.52,64.52,0
CUST_1721,3,59.47,59.47,0
CUST_1721,4,58.72,58.72,0
CUST_1721,5,65.35,65.35,0
CUST_1721,6,57.71,57.71,0
CUST_1721,7,69.05,69.05,0
CUST_1721,8,55.07,48.77,2
CUST_1721,9,67.34,67.34,0
CUST_1721,10,63.35,63.35,0
CUST_1721,11,63.07,63.07,0
CUST_1721,12,56.2,56.2,0
CUST_1722,1,36.07,30.38,2
CUST_1722,2,40.01,38.7,6
CUST_1722,3,35.9,35.9,0
CUST_1722,4,27.03,25.3,2
CUST_1722,5,27.98,27.98,0
CUST_1722,6,34.72,34.72,0
CUST_1722,7,30.37,25.96,1
CUST_1722,8,32.89,32.89,0
CUST_1722,9,26.19,22.84,7
CUST_1722,10,37.02,21.98,0
CUST_1722,11,26.78,26.78,0
CUST_1722,12,35.26,35.26,0
CUST_1723,1,92.87,92.87,0
CUST_1723,2,81.43,66.67,3
CUST_1723,3,87.0,67.04,1
CUST_1723,4,81.37,71.26,2
CUST_1723,5,88.12,88.12,0
CUST_1723,6,86.19,86.19,0
CUST_1723,7,84.97,84.97,0
CUST_1723,8,85.8,85.8,0
CUST_1723,9,80.9,80.9,0
CUST_1723,10,90.75,90.75,0
CUST_1723,11,85.28,85.28,0
CUST_1723,12,87.61,87.61,0
CUST_1724,1,83.11,83.11,0
CUST_1724,2,82.69,66.63,0
CUST_1724,3,89.74,89.74,0
CUST_1724,4,94.9,94.9,0
CUST_1724,5,80.2,80.2,0
CUST_1724,6,83.1,83.1,0
CUST_1724,7,93.28,93.28,0
CUST_1724,8,94.2,89.33,1
CUST_1724,9,87.53,87.53,0
CUST_1724,10,80.23,73.73,3
CUST_1724,11,85.18,85.18,0
CUST_1724,12,91.99,91.99,0
CUST_1725,1,74.56,74.56,0
CUST_1725,2,76.26,76.26,0
CUST_1725,3,64.51,64.51,0
CUST_1725,4,67.05,52.67,1
CUST_1725,5,69.51,69.51,0
CUST_1725,6,65.71,65.71,0
CUST_1725,7,65.48,65.48,0
CUST_1725,8,73.78,73.78,0
CUST_1725,9,76.73,74.87,1
CUST_1725,10,63.32,63.32,0
CUST_1725,11,76.57,76.57,0
CUST_1725,12,69.71,69.71,0
CUST_1726,1,111.74,92.88,1
CUST_1726,2,113.12,113.12,0
CUST_1726,3,109.96,109.96,0
CUST_1726,4,118.88,101.73,0
CUST_1726,5,111.34,111.34,0
CUST_1726,6,111.1,111.1,0
CUST_1726,7,115.05,115.05,0
CUST_1726,8,107.26,87.51,2
CUST_1726,9,106.24,106.24,0
CUST_1726,10,117.94,117.94,0
CUST_1726,11,111.23,111.23,0
CUST_1726,12,113.48,113.48,0
CUST_1727,1,66.24,66.24,0
CUST_1727,2,62.78,59.4,3
CUST_1727,3,65.04,65.04,0
CUST_1727,4,69.89,69.89,0
CUST_1727,5,60.76,60.76,0
CUST_1727,6,67.87,48.39,2
CUST_1727,7,63.6,63.6,0
CUST_1727,8,60.65,60.65,0
CUST_1727,9,65.19,65.19,0
CUST_1727,10,64.43,64.43,0
CUST_1727,11,70.28,70.28,0
CUST_1727,12,58.39,58.39,0
CUST_1728,1,117.72,117.72,0
CUST_1728,2,118.47,118.47,0
CUST_1728,3,112.55,110.41,2
CUST_1728,4,104.99,104.99,0
CUST_1728,5,118.49,117.5,3
CUST_1728,6,107.2,94.39,2
CUST_1728,7,117.94,117.94,0
CUST_1728,8,107.2,107.2,0
CUST_1728,9,104.86,94.94,5
CUST_1728,10,115.03,115.03,0
CUST_1728,11,114.06,114.06,0
CUST_1728,12,108.26,106.49,0
CUST_1729,1,42.94,42.94,0
CUST_1729,2,43.53,43.53,0
CUST_1729,3,37.4,37.4,0
CUST_1729,4,48.09,32.53,3
CUST_1729,5,35.68,35.68,0
CUST_1729,6,37.41,37.41,0
CUST_1729,7,47.61,47.61,0
CUST_1729,8,37.0,37.0,0
CUST_1729,9,45.39,45.39,0
CUST_1729,10,47.85,47.85,0
CUST_1729,11,45.7,31.01,4
CUST_1729,12,46.53,46.53,0
CUST_1730,1,122.87,122.87,0
CUST_1730,2,125.38,125.38,0
CUST_1730,3,123.02,118.95,0
CUST_1730,4,123.29,123.29,0
CUST_1730,5,123.19,123.19,0
CUST_1730,6,123.13,123.13,0
CUST_1730,7,117.71,117.71,0
CUST_1730,8,111.43,104.47,3
CUST_1730,9,110.85,110.85,0
CUST_1730,10,114.67,114.67,0
CUST_1730,11,111.5,106.22,4
CUST_1730,12,121.85,121.85,0
CUST_1731,1,40.46,40.46,0
CUST_1731,2,47.61,32.48,5
CUST_1731,3,47.4,47.4,0
CUST_1731,4,42.83,42.83,0
CUST_1731,5,41.33,41.33,0
CUST_1731,6,48.25,46.11,1
CUST_1731,7,40.58,40.58,0
CUST_1731,8,50.64,50.64,0
CUST_1731,9,44.42,44.42,0
CUST_1731,10,52.84,36.2,6
CUST_1731,11,40.09,40.09,0
CUST_1731,12,46.84,46.84,0
CUST_1732,1,79.67,79.67,0
CUST_1732,2,70.73,59.8,4
CUST_1732,3,75.16,72.95,0
CUST_1732,4,82.94,82.94,0
CUST_1732,5,78.57,78.57,0
CUST_1732,6,71.15,68.68,7
CUST_1732,7,74.02,74.02,0
CUST_1732,8,70.85,70.85,0
CUST_1732,9,70.37,70.37,0
CUST_1732,10,75.08,75.08,0
CUST_1732,11,81.77,81.77,0
CUST_1732,12,80.25,71.94,1
CUST_1733,1,112.32,112.32,0
CUST_1733,2,112.45,112.45,0
CUST_1733,3,100.33,100.33,0
CUST_1733,4,108.65,108.65,0
CUST_1733,5,110.87,110.87,0
CUST_1733,6,108.99,108.99,0
CUST_1733,7,105.84,105.84,0
CUST_1733,8,110.62,110.62,0
CUST_1733,9,100.45,100.45,0
CUST_1733,10,107.63,107.63,0
CUST_1733,11,106.06,106.06,0
CUST_1733,12,110.73,110.73,0
CUST_1734,1,64.88,64.88,0
CUST_1734,2,60.14,60.14,0
CUST_1734,3,64.88,56.59,3
CUST_1734,4,63.27,63.27,0
CUST_1734,5,59.56,46.3,6
CUST_1734,6,68.75,68.75,0
CUST_1734,7,57.53,57.53,0
CUST_1734,8,62.67,43.41,0
CUST_1734,9,66.43,66.43,0
CUST_1734,10,61.07,56.27,2
CUST_1734,11,65.64,65.64,0
CUST_1734,12,63.28,63.28,0
CUST_1735,1,75.39,70.07,2
CUST_1735,2,69.51,69.51,0
CUST_1735,3,74.33,73.92,3
CUST_1735,4,75.88,75.88,0
CUST_1735,5,66.41,65.95,3
CUST_1735,6,70.63,70.63,0
CUST_1735,7,67.07,59.24,1
CUST_1735,8,70.76,70.63,4
CUST_1735,9,67.3,50.87,3
CUST_1735,10,76.99,76.99,0
CUST_1735,11,66.04,52.04,2
CUST_1735,12,68.17,68.17,0
CUST_1736,1,82.59,82.59,0
CUST_1736,2,86.29,86.29,0
CUST_1736,3,79.83,73.2,6
CUST_1736,4,85.38,85.38,0
CUST_1736,5,84.1,76.8,4
CUST_1736,6,84.43,84.43,0
CUST_1736,7,79.65,79.65,0
CUST_1736,8,86.84,86.84,0
CUST_1736,9,74.42,74.42,0
CUST_1736,10,80.0,80.0,0
CUST_1736,11,82.25,82.25,0
CUST_1736,12,87.08,87.08,0
CUST_1737,1,82.32,82.32,0
CUST_1737,2,88.83,88.83,0
CUST_1737,3,79.09,60.62,1
CUST_1737,4,91.8,87.57,0
CUST_1737,5,81.03,81.03,0
CUST_1737,6,84.39,65.59,2
CUST_1737,7,85.72,85.72,0
CUST_1737,8,87.53,87.53,0
CUST_1737,9,84.25,84.25,0
CUST_1737,10,91.7,81.44,2
CUST_1737,11,87.42,78.5,1
CUST_1737,12,84.54,84.54,0
CUST_1738,1,116.58,104.57,2
CUST_1738,2,113.36,113.36,0
CUST_1738,3,109.39,109.39,0
CUST_1738,4,119.37,110.71,4
CUST_1738,5,123.41,108.92,6
CUST_1738,6,113.48,113.48,0
CUST_1738,7,121.92,102.07,5
CUST_1738,8,122.05,112.79,5
CUST_1738,9,120.16,120.16,0
CUST_1738,10,113.79,100.66,0
CUST_1738,11,110.8,110.8,0
CUST_1738,12,121.45,121.45,0
CUST_1739,1,73.74,73.74,0
CUST_1739,2,67.85,67.85,0
CUST_1739,3,67.35,67.35,0
CUST_1739,4,70.36,70.36,0
CUST_1739,5,79.98,79.98,0
CUST_1739,6,69.52,69.52,0
CUST_1739,7,73.73,73.73,0
CUST_1739,8,67.3,67.3,0
CUST_1739,9,67.77,67.77,0
CUST_1739,10,78.41,78.41,0
CUST_1739,11,71.49,71.49,0
CUST_1739,12,77.07,77.07,0
CUST_1740,1,121.0,121.0,0
CUST_1740,2,127.6,124.12,1
CUST_1740,3,117.0,108.18,3
CUST_1740,4,116.89,116.89,0
CUST_1740,5,118.35,118.35,0
CUST_1740,6,118.59,118.59,0
CUST_1740,7,117.42,117.42,0
CUST_1740,8,126.27,126.27,0
CUST_1740,9,116.98,108.89,2
CUST_1740,10,113.13,113.13,0
CUST_1740,11,119.1,119.1,0
CUST_1740,12,121.45,121.45,0
CUST_1741,1,82.27,82.27,0
CUST_1741,2,84.63,84.63,0
CUST_1741,3,75.61,68.83,5
CUST_1741,4,77.09,68.19,3
CUST_1741,5,82.74,82.74,0
CUST_1741,6,86.14,69.86,1
CUST_1741,7,80.02,64.86,0
CUST_1741,8,84.22,84.22,0
CUST_1741,9,77.7,77.7,0
CUST_1741,10,85.25,85.25,0
CUST_1741,11,80.5,67.73,2
CUST_1741,12,84.35,84.35,0
CUST_1742,1,72.44,72.44,0
CUST_1742,2,72.82,72.82,0
CUST_1742,3,65.57,65.57,0
CUST_1742,4,74.21,65.74,1
CUST_1742,5,70.31,70.31,0
CUST_1742,6,61.74,61.74,0
CUST_1742,7,62.13,62.13,0
CUST_1742,8,69.12,69.12,0
CUST_1742,9,68.52,68.52,0
CUST_1742,10,65.95,65.95,0
CUST_1742,11,66.21,66.21,0
CUST_1742,12,69.28,69.28,0
CUST_1743,1,33.63,33.63,0
CUST_1743,2,33.0,33.0,0
CUST_1743,3,34.6,30.54,0
CUST_1743,4,40.4,40.4,0
CUST_1743,5,26.59,26.59,0
CUST_1743,6,35.85,35.85,0
CUST_1743,7,26.55,26.55,0
CUST_1743,8,38.53,38.53,0
CUST_1743,9,40.57,40.57,0
CUST_1743,10,26.87,26.87,0
CUST_1743,11,29.91,29.91,0
CUST_1743,12,31.03,31.03,0
CUST_1744,1,52.72,39.9,2
CUST_1744,2,53.71,47.54,3
CUST_1744,3,49.55,35.32,3
CUST_1744,4,56.9,56.9,0
CUST_1744,5,55.59,55.59,0
CUST_1744,6,47.25,47.25,0
CUST_1744,7,44.13,44.13,0
CUST_1744,8,46.82,46.82,0
CUST_1744,9,42.79,23.27,3
CUST_1744,10,49.87,43.04,0
CUST_1744,11,50.21,50.21,0
CUST_1744,12,53.18,53.18,0
CUST_1745,1,43.06,43.06,0
CUST_1745,2,54.37,54.37,0
CUST_1745,3,48.67,48.67,0
CUST_1745,4,45.42,45.42,0
CUST_1745,5,44.18,44.18,0
CUST_1745,6,51.44,51.44,0
CUST_1745,7,47.5,47.5,0
CUST_1745,8,43.68,43.68,0
CUST_1745,9,49.22,49.22,0
CUST_1745,10,55.3,55.3,0
CUST_1745,11,56.4,44.87,4
CUST_1745,12,48.63,48.63,0
CUST_1746,1,73.92,73.92,0
CUST_1746,2,78.94,78.94,0
CUST_1746,3,74.94,74.94,0
CUST_1746,4,71.87,71.87,0
CUST_1746,5,74.87,66.77,0
CUST_1746,6,77.96,73.77,0
CUST_1746,7,67.65,67.65,0
CUST_1746,8,68.8,68.8,0
CUST_1746,9,74.86,74.86,0
CUST_1746,10,72.88,72.88,0
CUST_1746,11,74.79,74.79,0
CUST_1746,12,75.48,75.48,0
CUST_1747,1,26.58,24.25,0
CUST_1747,2,31.51,31.51,0
CUST_1747,3,27.22,27.22,0
CUST_1747,4,31.33,31.33,0
CUST_1747,5,35.12,35.12,0
CUST_1747,6,29.68,29.68,0
CUST_1747,7,38.12,38.12,0
CUST_1747,8,32.25,32.25,0
CUST_1747,9,31.6,31.6,0
CUST_1747,10,34.87,34.87,0
CUST_1747,11,31.09,31.09,0
CUST_1747,12,27.73,10.44,0
CUST_1748,1,84.64,84.64,0
CUST_1748,2,83.15,83.15,0
CUST_1748,3,80.24,80.24,0
CUST_1748,4,83.38,66.05,2
CUST_1748,5,82.59,82.59,0
CUST_1748,6,79.9,79.9,0
CUST_1748,7,82.91,82.91,0
CUST_1748,8,77.71,69.61,1
CUST_1748,9,77.4,77.4,0
CUST_1748,10,82.79,67.15,2
CUST_1748,11,73.38,73.38,0
CUST_1748,12,75.77,75.77,0
CUST_1749,1,118.84,118.84,0
CUST_1749,2,117.74,117.74,0
CUST_1749,3,126.08,126.08,0
CUST_1749,4,113.91,113.91,0
CUST_1749,5,122.36,122.36,0
CUST_1749,6,119.9,119.9,0
CUST_1749,7,119.36,102.21,8
CUST_1749,8,124.9,124.9,0
CUST_1749,9,113.56,113.56,0
CUST_1749,10,111.93,111.93,0
CUST_1749,11,119.2,119.2,0
CUST_1749,12,113.41,113.41,0
CUST_1750,1,70.67,70.67,0
CUST_1750,2,80.17,80.17,0
CUST_1750,3,72.26,72.26,0
CUST_1750,4,71.72,71.72,0
CUST_1750,5,73.23,66.45,1
CUST_1750,6,84.87,84.87,0
CUST_1750,7,82.09,82.09,0
CUST_1750,8,79.39,79.39,0
CUST_1750,9,83.51,83.51,0
CUST_1750,10,77.36,74.57,4
CUST_1750,11,74.5,74.5,0
CUST_1750,12,82.6,73.64,4
CUST_1751,1,110.48,110.48,0
CUST_1751,2,111.34,95.94,1
CUST_1751,3,103.75,103.75,0
CUST_1751,4,108.0,108.0,0
CUST_1751,5,100.45,100.45,0
CUST_1751,6,104.72,104.72,0
CUST_1751,7,98.79,98.79,0
CUST_1751,8,105.97,105.97,0
CUST_1751,9,102.6,102.6,0
CUST_1751,10,109.43,109.43,0
CUST_1751,11,104.02,104.02,0
CUST_1751,12,99.93,99.93,0
CUST_1752,1,80.43,80.43,0
CUST_1752,2,80.33,80.33,0
CUST_1752,3,71.24,62.9,5
CUST_1752,4,70.62,70.62,0
CUST_1752,5,74.17,74.17,0
CUST_1752,6,80.61,80.61,0
CUST_1752,7,69.23,69.23,0
